专题,实体名,出现次数,最高优先级,年份,来源媒体,代表候选标题,溯源状态,PMID,DOI,期刊年卷期,官方链接,剔除原因/备注
T2_筛查,侯金林：原发性肝癌高危人群的早期预警和精准筛查,1,2,2022,临床肝胆病杂志,专家论坛｜侯金林：原发性肝癌高危人群的早期预警和精准筛查,待核实,,,,,
T2_筛查,李双杰：新生儿急性肝衰竭的病因、诊断及治疗,1,2,2022,临床肝胆病杂志,专家论坛｜李双杰：新生儿急性肝衰竭的病因、诊断及治疗,待核实,,,,,
T2_筛查,大咖访谈丨谢青教授：建立肝癌早筛新模式，推进我国肝癌筛查与监测,1,2,2021,中华肝脏病杂志,「转」大咖访谈丨谢青教授：建立肝癌早筛新模式，推进我国肝癌筛查与监测,待核实,,,,,
T2_筛查,【述评】侯金林：创建医院社区一体化“金字塔”肝癌筛查模式，实现肝癌早筛早诊早治,1,2,2021,中华肝脏病杂志,【述评】侯金林：创建医院社区一体化“金字塔”肝癌筛查模式，实现肝癌早筛早诊早治,待核实,,,,,
T2_筛查,【专家论坛】关于进一步完善预防乙型肝炎病毒母婴传播免疫策略的探讨,1,2,2019,中华肝脏病杂志,【专家论坛】关于进一步完善预防乙型肝炎病毒母婴传播免疫策略的探讨,待核实,,,,,
T2_筛查,【学术争鸣】AFP在肝癌筛查中的意义,1,2,2019,肝胆相照平台,【学术争鸣】AFP在肝癌筛查中的意义,待核实,,,,,
T2_筛查,EASL2025：长期暴露于HBV会抑制治疗性疫苗接种的免疫原性和抗病毒功效,1,3,2025,肝脏时间,EASL2025：长期暴露于 HBV 会抑制治疗性疫苗接种的免疫原性和抗病毒功效,待核实,,,,,
T2_筛查,如何实现乙肝母婴零传播？备孕妊娠哺乳期注意事项全指导！准新手爸妈必看,2,3,2025,"中华肝脏病杂志,肝博士",「转」如何实现乙肝母婴零传播？备孕妊娠哺乳期注意事项全指导！准新手爸妈必看,待核实,,,,,
T2_筛查,漫谈HBV感染的母婴阻断之一：乙肝疫苗（上）,1,3,2025,肝胆相照平台,漫谈HBV感染的母婴阻断之一：乙肝疫苗（上）,待核实,,,,,
T2_筛查,漫谈HBV感染的母婴阻断之一：乙肝疫苗（下）,1,3,2025,肝胆相照平台,漫谈HBV感染的母婴阻断之一：乙肝疫苗（下）,待核实,,,,,
T2_筛查,这个省，为20~50岁人群「免费接种」乙肝疫苗,1,3,2025,肝博士,这个省，为20~50岁人群「免费接种」乙肝疫苗,待核实,,,,,
T2_筛查,世界肝炎日行动(2024),1,3,2024,中华肝脏病杂志,7.28世界肝炎日 ｜ 乙型肝炎筛查和成人乙型肝炎疫苗接种专题研讨会,已剔除,,,,,非期刊来源：世界肝炎日主题活动报道（肝博士/肝癌在线/肝胆相照平台2024）
T2_筛查,新生儿乙肝预防新进展与临床试验设计,1,3,2024,肝胆相照平台,“复杂肝病论坛”第46期 ｜ 新生儿乙肝预防新进展与临床试验设计,待核实,,,,,
T2_筛查,乙型肝炎防治最新进展全梳理：疫苗接种,1,3,2024,肝博士,「转」乙型肝炎防治最新进展全梳理：疫苗接种 ｜ 治疗策略 ｜ 新药研发,待核实,,,,,
T2_筛查,什么是代谢性脂肪肝？为什么要进行肝纤维化筛查？,1,3,2024,肝博士,「转」什么是代谢性脂肪肝？为什么要进行肝纤维化筛查？,待核实,,,,,
T2_筛查,庄辉院士：成人普遍筛查HBV感染和接种乙肝疫苗，消除乙型肝炎,2,3,2024,"肝博士,肝胆相照平台",「转」庄辉院士：成人普遍筛查HBV感染和接种乙肝疫苗，消除乙型肝炎,待核实,,,,,
T2_筛查,权威建议：成年人也要接种乙肝疫苗！为什么？有用吗？怎么打？详细解读,2,3,2024,"中华肝脏病杂志,肝博士",「转」权威建议：成年人也要接种乙肝疫苗！为什么？有用吗？怎么打？详细解读,待核实,,,,,
T2_筛查,消除误解，避免误导！我们应该如何正确看待乙肝的筛查和治疗？,1,3,2024,肝博士,「转」消除误解，避免误导！我们应该如何正确看待乙肝的筛查和治疗？,待核实,,,,,
T2_筛查,鲁凤民教授：多指标联合提高原发性肝细胞癌诊断性筛查效能,2,3,2024,"肝癌在线,肝胆相照平台",「转」鲁凤民教授：多指标联合提高原发性肝细胞癌诊断性筛查效能,待核实,,,,,
T2_筛查,【AASLD2024】扩大基于医院的乙肝筛查和管理方案可加快中国乙肝的消除，并具有成本效益,1,3,2024,雨露肝霖,【AASLD2024】 扩大基于医院的乙肝筛查和管理方案可加快中国乙肝的消除，并具有成本效益,待核实,,,,,
T2_筛查,【APASL2024速递】中山市肝癌筛查项目成果：定期肝癌筛查可有效提高肝癌患者的生存率,1,3,2024,雨露肝霖,【APASL2024速递】中山市肝癌筛查项目成果：定期肝癌筛查可有效提高肝癌患者的生存率,待核实,,,,,
T2_筛查,【数据阅独】横断面调查：我国肝癌筛查目标人群的HBsAg阳性率为5.23%,1,3,2024,雨露肝霖,【数据阅独】横断面调查：我国肝癌筛查目标人群的HBsAg阳性率为5.23%,待核实,,,,,
T2_筛查,王富珍：中国乙肝疫苗免疫策略及接种进展,1,3,2024,临床肝胆病杂志,会议回放｜王富珍：中国乙肝疫苗免疫策略及接种进展,待核实,,,,,
T2_筛查,南月敏教授：乙肝人群HCC筛查、监测的重要性及检测手段的探讨,1,3,2024,肝胆相照平台,南月敏教授：乙肝人群HCC筛查、监测的重要性及检测手段的探讨,待核实,,,,,
T2_筛查,张征教授：慢性肝衰竭患者肝性脑病的早期筛查与干预,1,3,2024,肝胆相照平台,张征教授：慢性肝衰竭患者肝性脑病的早期筛查与干预,待核实,,,,,
T2_筛查,打过乙肝疫苗就能放心了吗？注意这件事情很重要,1,3,2024,肝博士,打过乙肝疫苗就能放心了吗？注意这件事情很重要,待核实,,,,,
T2_筛查,乙肝扩大筛查检测研究,3,3,2024、2023、2022,"肝胆相照平台,雨露肝霖",新产业 新论坛 ｜ 扩大筛查—早发现、早治疗减少慢性乙肝危害,待核实,,,,,
T2_筛查,樊蓉教授：肝癌早期筛查和监测的多组学研究,1,3,2024,肝癌在线,樊蓉教授：肝癌早期筛查和监测的多组学研究,待核实,,,,,
T2_筛查,滕皋军院士解读新版《指南》：肝癌高危人群多久筛查一次？,1,3,2024,肝癌在线,滕皋军院士解读新版《指南》：肝癌高危人群多久筛查一次？,待核实,,,,,
T2_筛查,乙肝机会性筛查场景研究,1,3,2024,中华肝脏病杂志,肝癌 ｜ 谢婵高志良：多组学联合检测可对肝癌高危人群进行有效机会性筛查,待核实,,,,,
T2_筛查,肝癌高危人群应该如何筛查？2024版原发性肝癌诊疗指南相关更新,1,3,2024,肝癌在线,肝癌高危人群应该如何筛查？2024版原发性肝癌诊疗指南相关更新,待核实,,,,,
T2_筛查,长期吃替诺福韦有哪些副作用？,1,3,2024,肝病知识,长期吃替诺福韦有哪些副作用？,待核实,,,,,
T2_筛查,慢乙肝孕妇产后立即停用替诺福韦的母婴结局,1,3,2023,肝胆相照平台,AASLD报道 ｜ 慢乙肝孕妇产后立即停用替诺福韦的母婴结局,待核实,,,,,
T2_筛查,APASL2023中国力量丨贾继东教授团队：肝硬化患者中球蛋白和免疫球蛋白G升高的临床意义,1,3,2023,肝胆相照平台,APASL 2023中国力量丨贾继东教授团队：肝硬化患者中球蛋白和免疫球蛋白G升高的临床意义,待核实,,,,,
T2_筛查,庄辉院士：修订乙肝疫苗免疫策略，助力消除乙肝目标,1,3,2023,中华肝脏病杂志,「转」庄辉院士：修订乙肝疫苗免疫策略，助力消除乙肝目标,待核实,,,,,
T2_筛查,庄辉院士：美国CDC建议乙肝普遍筛查,2,3,2023,"中华肝脏病杂志,临床肝胆病杂志",「转」庄辉院士：美国CDC建议乙肝普遍筛查,待核实,,,,,
T2_筛查,朱云霞教授：戊肝的易感、高危人群有哪些？危害有哪些？哪些人需要接种戊肝疫苗？为啥有的患者症状严重，有的不明显？,1,3,2023,肝胆相照平台,「转」朱云霞教授：戊肝的易感、高危人群有哪些？危害有哪些？哪些人需要接种戊肝疫苗？为啥有的患者症状严重，有的不明显？,待核实,,,,,
T2_筛查,【AASLD2023速递】年龄、健康状况、受教育程度及收入水平等与病毒性肝炎患者的肝癌筛查依从性相关,1,3,2023,雨露肝霖,【AASLD2023速递】年龄、健康状况、受教育程度及收入水平等与病毒性肝炎患者的肝癌筛查依从性相关,待核实,,,,,
T2_筛查,【APASL2023速递】香港研究：全民乙肝筛查计划具有成本效益,1,3,2023,雨露肝霖,【APASL2023速递】香港研究：全民乙肝筛查计划具有成本效益,待核实,,,,,
T2_筛查,【会议撷萃】庄辉院士：乙肝筛查，肝癌检测，消除乙肝,1,3,2023,雨露肝霖,【会议撷萃】庄辉院士：乙肝筛查，肝癌检测，消除乙肝,待核实,,,,,
T2_筛查,做好早期筛查，揪出“无声”肝癌,1,3,2023,肝癌在线,做好早期筛查，揪出“无声”肝癌,待核实,,,,,
T2_筛查,郭亚兵教授：《中国原发性肝癌诊疗指南》筛查早诊篇,1,3,2023,肝癌在线,郭亚兵教授：《中国原发性肝癌诊疗指南》筛查早诊篇,待核实,,,,,
T2_筛查,郭亚兵教授：肝癌筛查医院社区一体化探索,1,3,2023,肝癌在线,郭亚兵教授：肝癌筛查医院社区一体化探索,待核实,,,,,
T2_筛查,2022年居民常见恶性肿瘤筛查和预防推荐：肝癌（篇）的筛查和预防,1,3,2022,肝癌在线,2022年居民常见恶性肿瘤筛查和预防推荐：肝癌（篇）的筛查和预防,待核实,,,,,
T2_筛查,APASL2022：研究发现e抗原阳性免疫耐受期和免疫激活期乙肝HCC发病率死亡率相似,1,3,2022,肝脏时间,APASL2022：研究发现e抗原阳性免疫耐受期和免疫激活期乙肝HCC发病率死亡率相似,待核实,,,,,
T2_筛查,B超能发现肝癌吗？了解这些肝癌筛查技术，避免过度检查,1,3,2022,肝癌在线,B超能发现肝癌吗？了解这些肝癌筛查技术，避免过度检查,待核实,,,,,
T2_筛查,EASL2022：在研乙肝新药ATI-2173加替诺福韦（TDF）停药24周未见病毒反弹,1,3,2022,肝脏时间,EASL2022：在研乙肝新药ATI-2173加替诺福韦（TDF）停药24周未见病毒反弹,待核实,,,,,
T2_筛查,JAMA：接种乙肝疫苗Heplisav-B和Engerix-B发生急性心梗几率相近,1,3,2022,肝脏时间,JAMA：接种乙肝疫苗Heplisav-B和Engerix-B发生急性心梗几率相近,待核实,,,,,
T2_筛查,LiverInt丨任红教授团队报道慢乙肝患者接种新冠疫苗的安全性和抗体应答,1,3,2022,中华肝脏病杂志,「转」Liver Int丨任红教授团队报道慢乙肝患者接种新冠疫苗的安全性和抗体应答,待核实,,,,,
T2_筛查,mRNA新冠疫苗引发自身免疫性肝炎属特例，扩大疫苗接种不应担忧,1,3,2022,临床肝胆病杂志,「转」肝胆资讯｜mRNA新冠疫苗引发自身免疫性肝炎属特例，扩大疫苗接种不应担忧,待核实,,,,,
T2_筛查,主动筛查精准检测消除肝炎行动,1,3,2022,肝胆相照平台,主动筛查，精准检测，全方位加强肝炎防控全程管理,已剔除,,,,,非期刊来源：主题公益活动报道（肝胆相照平台2023、2022）
T2_筛查,乙肝免疫球蛋白治疗慢乙肝临床试验完成首位患者入组,1,3,2022,肝脏时间,乙肝免疫球蛋白治疗慢乙肝临床试验完成首位患者入组,待核实,,,,,
T2_筛查,乙肝患者能否接种新冠疫苗,1,3,2022,肝病知识,乙肝患者能否接种新冠疫苗,待核实,,,,,
T2_筛查,乙肝病人怎么筛查肝癌？,1,3,2022,肝病知识,乙肝病人怎么筛查肝癌？,待核实,,,,,
T2_筛查,全国爱肝日丨多组学液体活检助力“主动筛查”，提升肝癌5年生存率,1,3,2022,中华肝脏病杂志,全国爱肝日丨多组学液体活检助力“主动筛查”，提升肝癌5年生存率,待核实,,,,,
T2_筛查,关注！德国一患者可能在接种辉瑞mRNA疫苗后引发自身免疫性肝炎,1,3,2022,肝脏时间,关注！德国一患者可能在接种辉瑞mRNA疫苗后引发自身免疫性肝炎,待核实,,,,,
T2_筛查,哪些检查，可以帮助筛查肝癌？,1,3,2022,肝病知识,哪些检查，可以帮助筛查肝癌？,待核实,,,,,
T2_筛查,季芳：脂肪肝就是胖一点这回事吗？慢性乙型肝炎如何进行防癌筛查？,1,3,2022,肝癌在线,季芳：脂肪肝就是胖一点这回事吗？慢性乙型肝炎如何进行防癌筛查？,待核实,,,,,
T2_筛查,中国人群肝癌筛查指南(2022，北京),1,3,2022,临床肝胆病杂志,权威发布｜中国人群肝癌筛查指南(2022，北京),待核实,,,,,
T2_筛查,中国胰腺癌高危人群早期筛查和监测共识意见(2021，南京),1,3,2022,临床肝胆病杂志,权威发布｜中国胰腺癌高危人群早期筛查和监测共识意见(2021，南京),待核实,,,,,
T2_筛查,浅谈疫苗接种与自身免疫性肝炎,1,3,2022,肝胆相照平台,浅谈疫苗接种与自身免疫性肝炎,待核实,,,,,
T2_筛查,王晖教授：HCC早期筛查及MDT在肝癌诊治中的作用,1,3,2022,肝癌在线,王晖教授：HCC早期筛查及MDT在肝癌诊治中的作用,待核实,,,,,
T2_筛查,王福生：新型冠状病毒肺炎疫苗的主要特点及接种后可能引发的肝损伤研究进展,1,3,2022,中华肝脏病杂志,综述｜王福生：新型冠状病毒肺炎疫苗的主要特点及接种后可能引发的肝损伤研究进展,待核实,,,,,
T2_筛查,肝功能筛查，能检查出肝癌吗？,1,3,2022,肝病知识,肝功能筛查，能检查出肝癌吗？,待核实,,,,,
T2_筛查,肝病，能接种新冠疫苗吗？,1,3,2022,肝病知识,肝病，能接种新冠疫苗吗？,待核实,,,,,
T2_筛查,规范筛查管理流程，丙肝消除也可以很easy,1,3,2022,肝胆相照平台,规范筛查管理流程，丙肝消除也可以很easy!,待核实,,,,,
T2_筛查,AASLD2021重磅消息！古巴治疗性乙肝疫苗NASVAC再治疗可诱导更高的抗-HBs阳性率和抗体滴度,1,3,2021,肝脏时间,AASLD2021重磅消息！古巴治疗性乙肝疫苗NASVAC再治疗可诱导更高的抗-HBs阳性率和抗体滴度,待核实,,,,,
T2_筛查,原发性肝癌的分层筛查与监测指南（2020版）,1,3,2021,肝癌在线,「转」原发性肝癌的分层筛查与监测指南（2020版）,待核实,,,,,
T2_筛查,白菡教授：乙肝母婴阻断，新手爸妈要了解的事~,1,3,2021,中华肝脏病杂志,「转」白菡教授：乙肝母婴阻断，新手爸妈要了解的事~,待核实,,,,,
T2_筛查,侯金林教授：开创中国个体化肝癌筛查新模式,1,3,2021,中华肝脏病杂志,「转」耕耘早筛，力克肝癌 ｜ 侯金林教授：开创中国个体化肝癌筛查新模式,待核实,,,,,
T2_筛查,肝病患者可以接种新冠疫苗吗？【终极版】,1,3,2021,肝胆相照平台,「转」肝病患者可以接种新冠疫苗吗？【终极版】,待核实,,,,,
T2_筛查,【AASLD2021速递】高敏HBsAg检测方法：HBsAgNEXT可以检测到隐匿性HBV感染者的HBsAg,1,3,2021,雨露肝霖,【AASLD2021速递】高敏HBsAg检测方法：HBsAg NEXT可以检测到隐匿性HBV感染者的HBsAg,待核实,,,,,
T2_筛查,【共识】阻断乙型肝炎病毒母婴传播临床管理流程（2021年）,1,3,2021,中华肝脏病杂志,【共识】阻断乙型肝炎病毒母婴传播临床管理流程（2021年）,待核实,,,,,
T3_治疗策略,肝脏衰老标志物专家共识(2023),1,0,2024,肝胆相照平台,共识发布 ｜ 肝脏衰老标志物专家共识(2023),待核实,,,,,
T3_治疗策略,慢性乙型肝炎抗病毒治疗适应证的变迁,1,0,2023,临床肝胆病杂志,指南解读｜慢性乙型肝炎抗病毒治疗适应证的变迁,待核实,,,,,
T3_治疗策略,一图读懂伴有肾脏损伤的慢性乙型肝炎患者抗病毒治疗专家共识,1,0,2016,雨露肝霖,一图读懂伴有肾脏损伤的慢性乙型肝炎患者抗病毒治疗专家共识,待核实,,,,,
T3_治疗策略,伴有肾脏损伤及其高危风险的慢性乙型肝炎患者抗病毒治疗专家共识,1,0,2016,临床肝胆病杂志,伴有肾脏损伤及其高危风险的慢性乙型肝炎患者抗病毒治疗专家共识,待核实,,,,,
T3_治疗策略,慢性乙型肝炎特殊患者抗病毒治疗专家共识：2014年更新,1,0,2014,临床肝胆病杂志,慢性乙型肝炎特殊患者抗病毒治疗专家共识：2014年更新,待核实,,,,,
